,Symbol,Description,OrderID,Quantity,Action,Exchange,Side,Price,News
2663,ATVI,Activision Blizzard Inc,2112,802000,M,2,B,35.94,0
2664,AVGO,Broadcom Ltd,3113,560000,M,3,B,203.79,0
2665,BBBY,Bed Bath & Beyond Inc,1114,466000,M,1,B,39.97,0
2666,BIDU,Baidu Inc,1215,420000,M,1,S,174.05,50
2667,BIIB,Biogen Inc,1216,935000,M,1,S,285.62,0
2668,BMRN,Biomarin Pharmaceutical Inc,2117,351000,M,2,B,88.94,50
2669,CA,CA Inc,3218,948000,M,3,S,31.13,0
2670,CELG,Celgene Corp,3119,646000,M,3,B,117.19,0
2671,CERN,Cerner Corp,2120,882000,M,2,B,53.88,0
2672,CHKP,Check Point Software Technologies Ltd,1121,338000,M,1,B,98.15,0
2673,CHTR,Charter Communications Inc,1222,658000,M,1,S,322.05,50
2674,CMCSA,Comcast Corp,3123,497000,M,3,B,75.79,0
2675,COST,Costco Wholesale Corp,2224,380000,M,2,S,162.02,0
2676,CSCO,Cisco Systems Inc,1225,966000,M,1,S,30.78,0
2677,CSX,CSX Corp,2226,796000,M,2,S,38.49,0
2678,CTRP,Ctrip.Com International Ltd,1227,622000,M,1,S,53.26,50
2679,CTSH,Cognizant Technology Solutions Corp,3228,968000,M,3,S,45.72,0
2680,CTXS,Citrix Systems Inc,2229,271000,M,2,S,71.5,0
2681,DISCA,Discovery Communications Inc,3230,527000,M,3,S,28.13,0
2682,DISCK,Discovery Communications Inc,1231,288000,M,1,S,27.09,0
2683,DISH,DISH Network Corp,3132,513000,M,3,B,61.33,100
2684,DLTR,Dollar Tree Inc,1233,122000,M,1,S,67.71,0
2685,EA,Electronic Arts,1234,381000,M,1,S,83.2,0
2686,EBAY,eBay Inc,3135,265000,M,3,B,32.38,0
2687,ESRX,Express Scripts Holding Co,2236,792000,M,2,S,71.13,0
2688,EXPE,Expedia Inc,1237,558000,M,1,S,121.0,0
2689,FAST,Fastenal Co,2238,247000,M,2,S,50.04,0
2690,FB,Facebook,1239,173000,M,1,S,133.54,0
2691,FISV,Fiserv Inc,3140,674000,M,3,B,105.45,0
2692,FOX,21st Century Fox Class B,2241,203000,M,2,S,24.55,100
2693,FOXA,21st Century Fox Class A,3142,326000,M,3,B,31.91,0
2694,GILD,Gilead Sciences Inc,1143,340000,M,1,B,75.73,0
2695,GOOG,Alphabet Class C,1244,611000,M,1,S,795.92,0
2696,GOOGL,Alphabet Class A,2245,654000,M,2,S,815.67,0
2697,HSIC,Henry Schein Inc,1246,846000,M,1,S,159.88,50
2698,ILMN,Illumina Inc,3147,584000,M,3,B,161.86,100
2699,INCY,Incyte Corp,2148,227000,M,2,B,124.42,0
2700,INTC,Intel Corp,1249,474000,M,1,S,36.27,0
2701,INTU,Intuit Inc,2150,814000,M,2,B,117.69,0
2702,ISRG,Intuitive Surgical Inc,3151,442000,M,3,B,697.23,0
2703,AAL,American Airlines Group Inc,1101,650000,M,1,B,44.14,50
2704,AAPL,Apple Inc,2202,243000,M,2,S,129.05,0
2705,ADBE,Adobe Systems Inc,3103,559000,M,3,B,113.37,0
2706,ADI,Analog Devices Inc,3204,677000,M,3,S,73.44,100
2707,ADP,Automatic Data Processing Inc,3205,492000,M,3,S,104.34,0
2708,ADSK,Autodesk Inc,3106,848000,M,3,B,81.18,100
2709,AKAM,Akamai Technologies Inc,1207,938000,M,1,S,69.0,0
2710,ALXN,Alexion Pharmaceuticals Inc,1108,918000,M,1,B,136.91,0
2711,AMAT,Applied Materials Inc,2109,528000,M,2,B,35.02,0
2712,AMGN,Amgen Inc,2110,594000,M,2,B,159.57,0
2713,AMZN,Amazon.com Inc,3211,591000,M,3,S,832.4,0
2714,ATVI,Activision Blizzard Inc,2212,454000,M,2,S,40.44,0
2715,AVGO,Broadcom Ltd,2113,924000,M,2,B,203.84,0
2716,BBBY,Bed Bath & Beyond Inc,2114,261000,M,2,B,39.94,100
2717,BIDU,Baidu Inc,2115,360000,M,2,B,172.9,0
2718,BIIB,Biogen Inc,3116,576000,M,3,B,281.98,0
2719,BMRN,Biomarin Pharmaceutical Inc,1217,192000,M,1,S,88.99,0
2720,CA,CA Inc,2218,282000,M,2,S,31.14,0
2721,CELG,Celgene Corp,2219,292000,M,2,S,117.29,0
2722,CERN,Cerner Corp,3220,393000,M,3,S,53.85,0
2723,CHKP,Check Point Software Technologies Ltd,3221,844000,M,3,S,98.39,0
2724,CHTR,Charter Communications Inc,3222,311000,M,3,S,322.04,50
2725,CMCSA,Comcast Corp,3223,906000,M,3,S,75.94,0
2726,COST,Costco Wholesale Corp,3224,101000,M,3,S,161.83,0
2727,CSCO,Cisco Systems Inc,1225,712000,M,1,S,30.79,0
2728,CSX,CSX Corp,1226,924000,M,1,S,47.61,0
2729,CTRP,Ctrip.Com International Ltd,3127,305000,M,3,B,48.17,50
2730,CTSH,Cognizant Technology Solutions Corp,3128,751000,M,3,B,52.75,0
2731,CTXS,Citrix Systems Inc,1229,783000,M,1,S,71.44,100
2732,DISCA,Discovery Communications Inc,2230,868000,M,2,S,28.1,0
2733,DISCK,Discovery Communications Inc,1131,175000,M,1,B,27.5,100
2734,DISH,DISH Network Corp,3232,376000,M,3,S,71.44,0
2735,DLTR,Dollar Tree Inc,2133,650000,M,2,B,76.51,0
2736,EA,Electronic Arts,2234,226000,M,2,S,83.17,50
2737,EBAY,eBay Inc,2235,149000,M,2,S,32.45,100
2738,ESRX,Express Scripts Holding Co,2236,502000,M,2,S,69.25,0
2739,EXPE,Expedia Inc,1237,215000,M,1,S,120.96,0
2740,FAST,Fastenal Co,2238,903000,M,2,S,50.06,0
2741,FB,Facebook,1239,452000,M,1,S,133.45,0
2742,FISV,Fiserv Inc,1240,861000,M,1,S,105.68,0
2743,FOX,21st Century Fox Class B,2141,866000,M,2,B,24.42,50
2744,FOXA,21st Century Fox Class A,2142,371000,M,2,B,31.92,0
2745,GILD,Gilead Sciences Inc,1243,872000,M,1,S,72.88,100
2746,GOOG,Alphabet Class C,3144,822000,M,3,B,795.78,100
2747,GOOGL,Alphabet Class A,1145,400000,M,1,B,815.08,0
2748,HSIC,Henry Schein Inc,2146,408000,M,2,B,160.32,0
2749,ILMN,Illumina Inc,1247,113000,M,1,S,163.89,0
2750,INCY,Incyte Corp,3148,385000,M,3,B,124.39,0
2751,INTC,Intel Corp,1149,783000,M,1,B,36.14,100
2752,INTU,Intuit Inc,3250,538000,M,3,S,117.86,0
2753,ISRG,Intuitive Surgical Inc,3251,486000,M,3,S,697.33,0
2754,AAL,American Airlines Group Inc,3201,959000,M,3,S,40.75,100
2755,AAPL,Apple Inc,2102,110000,M,2,B,128.93,0
2756,ADBE,Adobe Systems Inc,3203,502000,M,3,S,113.5,100
2757,ADI,Analog Devices Inc,2204,550000,M,2,S,73.25,0
2758,ADP,Automatic Data Processing Inc,1205,449000,M,1,S,95.36,100
2759,ADSK,Autodesk Inc,2106,313000,M,2,B,81.21,0
2760,AKAM,Akamai Technologies Inc,2107,352000,M,2,B,68.77,100
2761,ALXN,Alexion Pharmaceuticals Inc,2108,693000,M,2,B,132.42,50
2762,AMAT,Applied Materials Inc,3209,136000,M,3,S,35.01,0
2763,AMGN,Amgen Inc,1210,868000,M,1,S,159.74,0
2764,AMZN,Amazon.com Inc,3111,755000,M,3,B,832.3,0
2765,ATVI,Activision Blizzard Inc,3212,389000,M,3,S,40.56,100
2766,AVGO,Broadcom Ltd,2213,242000,M,2,S,203.85,0
2767,BBBY,Bed Bath & Beyond Inc,3214,947000,M,3,S,42.11,100
2768,BIDU,Baidu Inc,3215,434000,M,3,S,173.96,0
2769,BIIB,Biogen Inc,2116,173000,M,2,B,282.03,0
2770,BMRN,Biomarin Pharmaceutical Inc,2217,884000,M,2,S,89.01,0
2771,CA,CA Inc,2218,491000,M,2,S,31.19,0
2772,CELG,Celgene Corp,1219,535000,M,1,S,117.36,0
2773,CERN,Cerner Corp,3120,684000,M,3,B,53.89,0
2774,CHKP,Check Point Software Technologies Ltd,2221,578000,M,2,S,98.31,0
2775,CHTR,Charter Communications Inc,2222,672000,M,2,S,321.98,0
2776,CMCSA,Comcast Corp,3123,253000,M,3,B,75.81,0
2777,COST,Costco Wholesale Corp,3224,934000,M,3,S,161.85,0
2778,CSCO,Cisco Systems Inc,1125,534000,M,1,B,30.77,0
2779,CSX,CSX Corp,1126,525000,M,1,B,47.39,50
2780,CTRP,Ctrip.Com International Ltd,2227,722000,M,2,S,48.32,100
2781,CTSH,Cognizant Technology Solutions Corp,1228,573000,M,1,S,52.95,0
2782,CTXS,Citrix Systems Inc,1229,300000,M,1,S,64.42,0
2783,DISCA,Discovery Communications Inc,2130,466000,M,2,B,28.02,100
2784,DISCK,Discovery Communications Inc,1131,573000,M,1,B,26.5,0
2785,DISH,DISH Network Corp,1132,579000,M,1,B,61.39,0
2786,DLTR,Dollar Tree Inc,1133,492000,M,1,B,76.53,0
2787,EA,Electronic Arts,1234,833000,M,1,S,84.82,0
2788,EBAY,eBay Inc,1135,454000,M,1,B,24.36,0
2789,ESRX,Express Scripts Holding Co,3236,641000,M,3,S,69.11,0
2790,EXPE,Expedia Inc,1137,137000,M,1,B,120.84,100
2791,FAST,Fastenal Co,1238,535000,M,1,S,50.03,0
2792,FB,Facebook,2139,789000,M,2,B,133.39,0
2793,FISV,Fiserv Inc,2240,935000,M,2,S,105.52,0
2794,FOX,21st Century Fox Class B,1141,760000,M,1,B,27.94,0
2795,FOXA,21st Century Fox Class A,1242,677000,M,1,S,31.99,0
2796,GILD,Gilead Sciences Inc,1243,710000,M,1,S,78.71,0
2797,GOOG,Alphabet Class C,1144,562000,M,1,B,789.77,0
2798,GOOGL,Alphabet Class A,1145,747000,M,1,B,815.05,0
2799,HSIC,Henry Schein Inc,3246,879000,M,3,S,159.9,0
2800,ILMN,Illumina Inc,1147,329000,M,1,B,161.8,100
2801,INCY,Incyte Corp,3148,595000,M,3,B,124.39,0
2802,INTC,Intel Corp,3149,814000,M,3,B,31.19,0
2803,INTU,Intuit Inc,2250,323000,M,2,S,117.84,0
2804,ISRG,Intuitive Surgical Inc,3251,591000,M,3,S,697.32,0
2805,AAL,American Airlines Group Inc,2101,636000,M,2,B,37.09,0
2806,AAPL,Apple Inc,1202,766000,M,1,S,129.17,0
2807,ADBE,Adobe Systems Inc,3103,300000,M,3,B,106.45,0
2808,ADI,Analog Devices Inc,3104,574000,M,3,B,76.26,0
2809,ADP,Automatic Data Processing Inc,1105,270000,M,1,B,104.25,100
2810,ADSK,Autodesk Inc,3106,239000,M,3,B,81.16,0
2811,AKAM,Akamai Technologies Inc,3107,550000,M,3,B,74.79,0
2812,ALXN,Alexion Pharmaceuticals Inc,2208,173000,M,2,S,137.01,0
2813,AMAT,Applied Materials Inc,1109,580000,M,1,B,35.04,0
2814,AMGN,Amgen Inc,3110,775000,M,3,B,159.55,100
2815,AMZN,Amazon.com Inc,3211,576000,M,3,S,832.37,0
2816,ATVI,Activision Blizzard Inc,3112,186000,M,3,B,31.42,0
2817,AVGO,Broadcom Ltd,2213,859000,M,2,S,203.88,0
2818,BBBY,Bed Bath & Beyond Inc,1214,436000,M,1,S,42.0,0
2819,BIDU,Baidu Inc,2115,149000,M,2,B,173.86,100
2820,BIIB,Biogen Inc,1116,403000,M,1,B,282.02,0
2821,BMRN,Biomarin Pharmaceutical Inc,3217,201000,M,3,S,89.09,0
2822,CA,CA Inc,3218,690000,M,3,S,31.29,0
2823,CELG,Celgene Corp,3119,382000,M,3,B,117.27,0
2824,CERN,Cerner Corp,3120,912000,M,3,B,53.88,0
2825,CHKP,Check Point Software Technologies Ltd,3121,590000,M,3,B,98.22,50
2826,CHTR,Charter Communications Inc,1222,746000,M,1,S,327.18,0
2827,CMCSA,Comcast Corp,1223,711000,M,1,S,75.97,0
2828,COST,Costco Wholesale Corp,3124,581000,M,3,B,161.76,0
2829,CSCO,Cisco Systems Inc,2125,241000,M,2,B,30.81,100
2830,CSX,CSX Corp,1226,221000,M,1,S,42.96,0
2831,CTRP,Ctrip.Com International Ltd,1127,265000,M,1,B,53.19,0
2832,CTSH,Cognizant Technology Solutions Corp,1228,179000,M,1,S,52.91,0
2833,CTXS,Citrix Systems Inc,1229,222000,M,1,S,71.4,0
2834,DISCA,Discovery Communications Inc,1130,276000,M,1,B,36.99,0
2835,DISCK,Discovery Communications Inc,1231,590000,M,1,S,27.56,0
2836,DISH,DISH Network Corp,3132,632000,M,3,B,61.39,0
2837,DLTR,Dollar Tree Inc,3233,332000,M,3,S,76.63,0
2838,EA,Electronic Arts,2234,277000,M,2,S,83.19,100
2839,EBAY,eBay Inc,3135,621000,M,3,B,32.32,0
2840,ESRX,Express Scripts Holding Co,2236,441000,M,2,S,69.18,0
2841,EXPE,Expedia Inc,1137,397000,M,1,B,114.88,0
2842,FAST,Fastenal Co,1138,833000,M,1,B,49.88,0
2843,FB,Facebook,2139,434000,M,2,B,133.43,0
2844,FISV,Fiserv Inc,2140,965000,M,2,B,105.48,0
2845,FOX,21st Century Fox Class B,1141,532000,M,1,B,31.49,0
2846,FOXA,21st Century Fox Class A,1242,602000,M,1,S,32.09,100
2847,GILD,Gilead Sciences Inc,2143,415000,M,2,B,72.69,0
2848,GOOG,Alphabet Class C,1244,128000,M,1,S,795.77,0
2849,GOOGL,Alphabet Class A,3145,845000,M,3,B,815.04,50
2850,HSIC,Henry Schein Inc,2246,528000,M,2,S,159.85,0
2851,ILMN,Illumina Inc,1247,673000,M,1,S,163.95,0
2852,INCY,Incyte Corp,3148,537000,M,3,B,124.43,0
2853,INTC,Intel Corp,1249,460000,M,1,S,36.24,0
2854,INTU,Intuit Inc,3150,631000,M,3,B,117.68,0
2855,ISRG,Intuitive Surgical Inc,1151,475000,M,1,B,697.22,0
2856,AAL,American Airlines Group Inc,2201,903000,M,2,S,44.29,100
2857,AAPL,Apple Inc,3202,486000,M,3,S,129.17,0
2858,ADBE,Adobe Systems Inc,3203,535000,M,3,S,113.46,50
2859,ADI,Analog Devices Inc,1204,180000,M,1,S,76.45,0
2860,ADP,Automatic Data Processing Inc,3105,387000,M,3,B,104.27,0
2861,ADSK,Autodesk Inc,3106,852000,M,3,B,81.19,0
2862,AKAM,Akamai Technologies Inc,1107,839000,M,1,B,68.82,50
2863,ALXN,Alexion Pharmaceuticals Inc,1208,980000,M,1,S,132.47,100
2864,AMAT,Applied Materials Inc,1109,825000,M,1,B,35.03,0
2865,AMGN,Amgen Inc,3210,845000,M,3,S,160.67,0
2866,AMZN,Amazon.com Inc,1211,590000,M,1,S,832.41,0
2867,ATVI,Activision Blizzard Inc,2112,177000,M,2,B,40.37,0
2868,AVGO,Broadcom Ltd,2213,631000,M,2,S,204.01,0
2869,BBBY,Bed Bath & Beyond Inc,3114,968000,M,3,B,39.89,50
2870,BIDU,Baidu Inc,3215,120000,M,3,S,172.05,0
2871,BIIB,Biogen Inc,1116,720000,M,1,B,282.02,0
2872,BMRN,Biomarin Pharmaceutical Inc,1217,701000,M,1,S,89.06,0
2873,CA,CA Inc,2118,131000,M,2,B,31.09,100
2874,CELG,Celgene Corp,3219,977000,M,3,S,117.45,0
2875,CERN,Cerner Corp,1120,388000,M,1,B,53.93,0
2876,CHKP,Check Point Software Technologies Ltd,3121,465000,M,3,B,99.75,0
2877,CHTR,Charter Communications Inc,3222,533000,M,3,S,327.12,100
2878,CMCSA,Comcast Corp,2223,291000,M,2,S,75.99,0
2879,COST,Costco Wholesale Corp,2224,927000,M,2,S,161.9,0
2880,CSCO,Cisco Systems Inc,1225,233000,M,1,S,37.78,50
2881,CSX,CSX Corp,3126,534000,M,3,B,47.35,0
2882,CTRP,Ctrip.Com International Ltd,2127,112000,M,2,B,43.17,50
2883,CTSH,Cognizant Technology Solutions Corp,2128,447000,M,2,B,52.72,100
2884,CTXS,Citrix Systems Inc,3129,844000,M,3,B,71.31,0
2885,DISCA,Discovery Communications Inc,1130,850000,M,1,B,28.0,0
2886,DISCK,Discovery Communications Inc,1231,556000,M,1,S,27.73,0
2887,DISH,DISH Network Corp,3232,554000,M,3,S,61.54,0
2888,DLTR,Dollar Tree Inc,3233,418000,M,3,S,76.49,0
2889,EA,Electronic Arts,3134,956000,M,3,B,86.21,0
2890,EBAY,eBay Inc,2135,643000,M,2,B,32.33,0
2891,ESRX,Express Scripts Holding Co,2236,860000,M,2,S,69.22,0
2892,EXPE,Expedia Inc,3237,944000,M,3,S,120.95,0
2893,FAST,Fastenal Co,1238,904000,M,1,S,50.02,100
2894,FB,Facebook,1139,413000,M,1,B,133.45,0
2895,FISV,Fiserv Inc,3140,653000,M,3,B,105.44,100
2896,FOX,21st Century Fox Class B,1141,834000,M,1,B,31.47,0
2897,FOXA,21st Century Fox Class A,3142,677000,M,3,B,23.87,0
2898,GILD,Gilead Sciences Inc,3143,1000000,M,3,B,72.69,100
2899,GOOG,Alphabet Class C,2244,991000,M,2,S,795.89,100
2900,GOOGL,Alphabet Class A,3245,770000,M,3,S,815.71,0
2901,HSIC,Henry Schein Inc,2146,631000,M,2,B,159.82,0
2902,ILMN,Illumina Inc,3147,836000,M,3,B,161.78,50
2903,INCY,Incyte Corp,2248,283000,M,2,S,124.47,0
2904,INTC,Intel Corp,2149,681000,M,2,B,36.18,0
2905,INTU,Intuit Inc,3250,621000,M,3,S,117.67,0
2906,ISRG,Intuitive Surgical Inc,2251,298000,M,2,S,697.39,0
2907,AAL,American Airlines Group Inc,1201,795000,M,1,S,37.3,100
2908,AAPL,Apple Inc,3102,551000,M,3,B,128.96,0
2909,ADBE,Adobe Systems Inc,1103,487000,M,1,B,109.93,0
2910,ADI,Analog Devices Inc,1204,413000,M,1,S,76.5,0
2911,ADP,Automatic Data Processing Inc,2205,920000,M,2,S,95.45,0
2912,ADSK,Autodesk Inc,1106,809000,M,1,B,81.21,100
2913,AKAM,Akamai Technologies Inc,1207,249000,M,1,S,71.96,0
2914,ALXN,Alexion Pharmaceuticals Inc,3208,991000,M,3,S,141.45,0
2915,AMAT,Applied Materials Inc,3109,131000,M,3,B,35.02,0
2916,AMGN,Amgen Inc,3210,878000,M,3,S,159.74,0
2917,AMZN,Amazon.com Inc,2111,507000,M,2,B,832.34,0
2918,ATVI,Activision Blizzard Inc,1212,340000,M,1,S,40.49,0
2919,AVGO,Broadcom Ltd,1113,903000,M,1,B,203.91,100
2920,BBBY,Bed Bath & Beyond Inc,1214,452000,M,1,S,41.05,50
2921,BIDU,Baidu Inc,1215,572000,M,1,S,174.04,0
2922,BIIB,Biogen Inc,1216,646000,M,1,S,282.01,0
2923,BMRN,Biomarin Pharmaceutical Inc,2117,895000,M,2,B,88.95,100
2924,CA,CA Inc,1218,160000,M,1,S,38.11,50
2925,CELG,Celgene Corp,2119,820000,M,2,B,117.25,0
2926,CERN,Cerner Corp,2120,365000,M,2,B,53.92,0
2927,CHKP,Check Point Software Technologies Ltd,1221,902000,M,1,S,98.27,0
2928,CHTR,Charter Communications Inc,2222,922000,M,2,S,317.19,0
2929,CMCSA,Comcast Corp,2223,686000,M,2,S,76.0,50
2930,COST,Costco Wholesale Corp,1124,260000,M,1,B,161.74,0
2931,CSCO,Cisco Systems Inc,2125,638000,M,2,B,34.32,50
2932,CSX,CSX Corp,1226,207000,M,1,S,47.49,0
2933,CTRP,Ctrip.Com International Ltd,3127,684000,M,3,B,48.13,0
2934,CTSH,Cognizant Technology Solutions Corp,1128,241000,M,1,B,45.7,0
2935,CTXS,Citrix Systems Inc,2129,424000,M,2,B,71.32,100
2936,DISCA,Discovery Communications Inc,3230,165000,M,3,S,28.03,0
2937,DISCK,Discovery Communications Inc,3131,605000,M,3,B,27.53,0
2938,DISH,DISH Network Corp,1232,858000,M,1,S,61.37,0
2939,DLTR,Dollar Tree Inc,1233,373000,M,1,S,76.54,0
2940,EA,Electronic Arts,1134,316000,M,1,B,83.24,50
2941,EBAY,eBay Inc,1135,683000,M,1,B,32.28,0
2942,ESRX,Express Scripts Holding Co,1136,306000,M,1,B,69.01,100
2943,EXPE,Expedia Inc,3237,703000,M,3,S,121.05,50
2944,FAST,Fastenal Co,1238,459000,M,1,S,56.01,50
2945,FB,Facebook,1239,568000,M,1,S,133.42,100
2946,FISV,Fiserv Inc,1240,837000,M,1,S,99.56,0
2947,FOX,21st Century Fox Class B,2241,710000,M,2,S,31.61,100
2948,FOXA,21st Century Fox Class A,1242,185000,M,1,S,31.87,100
2949,GILD,Gilead Sciences Inc,3143,788000,M,3,B,78.66,0
2950,GOOG,Alphabet Class C,1244,445000,M,1,S,789.67,50
2951,GOOGL,Alphabet Class A,3145,880000,M,3,B,815.06,0
2952,HSIC,Henry Schein Inc,2246,305000,M,2,S,159.93,0
2953,ILMN,Illumina Inc,2147,492000,M,2,B,162.83,100
2954,INCY,Incyte Corp,2248,994000,M,2,S,124.6,0
2955,INTC,Intel Corp,3249,572000,M,3,S,36.18,0
2956,INTU,Intuit Inc,3150,324000,M,3,B,117.65,0
2957,ISRG,Intuitive Surgical Inc,2151,329000,M,2,B,697.24,0
2958,AAL,American Airlines Group Inc,2101,282000,M,2,B,37.19,100
2959,AAPL,Apple Inc,3202,928000,M,3,S,129.13,0
2960,ADBE,Adobe Systems Inc,1203,329000,M,1,S,113.45,0
2961,ADI,Analog Devices Inc,1204,684000,M,1,S,76.33,50
2962,ADP,Automatic Data Processing Inc,3205,643000,M,3,S,95.44,0
2963,ADSK,Autodesk Inc,3206,306000,M,3,S,81.43,0
2964,AKAM,Akamai Technologies Inc,2207,246000,M,2,S,68.86,0
2965,ALXN,Alexion Pharmaceuticals Inc,1108,473000,M,1,B,132.4,0
2966,AMAT,Applied Materials Inc,2209,821000,M,2,S,35.09,0
2967,AMGN,Amgen Inc,2110,232000,M,2,B,159.59,50
2968,AMZN,Amazon.com Inc,1111,623000,M,1,B,832.39,0
2969,ATVI,Activision Blizzard Inc,3212,474000,M,3,S,40.51,0
2970,AVGO,Broadcom Ltd,1113,332000,M,1,B,213.87,0
2971,BBBY,Bed Bath & Beyond Inc,1114,422000,M,1,B,40.91,0
2972,BIDU,Baidu Inc,1115,861000,M,1,B,173.89,0
2973,BIIB,Biogen Inc,1216,592000,M,1,S,282.05,0
2974,BMRN,Biomarin Pharmaceutical Inc,2117,683000,M,2,B,88.95,0
2975,CA,CA Inc,3218,292000,M,3,S,34.62,0
2976,CELG,Celgene Corp,3119,589000,M,3,B,117.29,50
2977,CERN,Cerner Corp,2220,614000,M,2,S,53.99,0
2978,CHKP,Check Point Software Technologies Ltd,1221,516000,M,1,S,98.49,0
2979,CHTR,Charter Communications Inc,1122,873000,M,1,B,327.01,0
2980,CMCSA,Comcast Corp,2223,376000,M,2,S,78.99,100
2981,COST,Costco Wholesale Corp,2224,359000,M,2,S,161.79,0
2982,CSCO,Cisco Systems Inc,1125,290000,M,1,B,34.29,0
2983,CSX,CSX Corp,2126,530000,M,2,B,47.38,0
2984,CTRP,Ctrip.Com International Ltd,1127,225000,M,1,B,43.1,0
2985,CTSH,Cognizant Technology Solutions Corp,2128,553000,M,2,B,52.75,0
2986,CTXS,Citrix Systems Inc,3129,230000,M,3,B,64.3,50
2987,DISCA,Discovery Communications Inc,2130,895000,M,2,B,27.96,50
2988,DISCK,Discovery Communications Inc,2131,151000,M,2,B,27.57,50
2989,DISH,DISH Network Corp,3132,422000,M,3,B,61.37,0
2990,DLTR,Dollar Tree Inc,3233,803000,M,3,S,76.48,0
2991,EA,Electronic Arts,1234,589000,M,1,S,84.92,0
2992,EBAY,eBay Inc,1135,828000,M,1,B,32.25,0
2993,ESRX,Express Scripts Holding Co,1236,114000,M,1,S,71.23,0
2994,EXPE,Expedia Inc,3237,202000,M,3,S,117.89,50
2995,FAST,Fastenal Co,1238,360000,M,1,S,52.83,0
2996,FB,Facebook,2239,131000,M,2,S,133.53,50
2997,FISV,Fiserv Inc,1240,435000,M,1,S,105.66,0
2998,FOX,21st Century Fox Class B,1241,416000,M,1,S,24.69,0
2999,FOXA,21st Century Fox Class A,1142,546000,M,1,B,23.78,0
3000,GILD,Gilead Sciences Inc,1243,383000,M,1,S,72.65,0
3001,GOOG,Alphabet Class C,2244,523000,M,2,S,792.73,100
3002,GOOGL,Alphabet Class A,1245,848000,M,1,S,815.17,0
3003,HSIC,Henry Schein Inc,2146,855000,M,2,B,159.79,0
3004,ILMN,Illumina Inc,2247,678000,M,2,S,163.96,0
3005,INCY,Incyte Corp,2148,674000,M,2,B,124.5,0
3006,INTC,Intel Corp,1249,245000,M,1,S,36.22,0
3007,INTU,Intuit Inc,1250,388000,M,1,S,117.65,100
3008,ISRG,Intuitive Surgical Inc,1251,890000,M,1,S,697.23,0
3009,AAL,American Airlines Group Inc,3101,843000,M,3,B,37.24,100
3010,AAPL,Apple Inc,3202,513000,M,3,S,129.19,0
3011,ADBE,Adobe Systems Inc,2103,649000,M,2,B,113.42,100
3012,ADI,Analog Devices Inc,3204,891000,M,3,S,75.03,0
3013,ADP,Automatic Data Processing Inc,2205,189000,M,2,S,95.35,0
3014,ADSK,Autodesk Inc,3206,527000,M,3,S,81.38,100
3015,AKAM,Akamai Technologies Inc,3207,756000,M,3,S,68.87,0
3016,ALXN,Alexion Pharmaceuticals Inc,1108,489000,M,1,B,132.37,0
3017,AMAT,Applied Materials Inc,2209,918000,M,2,S,35.07,0
3018,AMGN,Amgen Inc,3210,908000,M,3,S,160.23,0
3019,AMZN,Amazon.com Inc,3111,805000,M,3,B,832.43,0
3020,ATVI,Activision Blizzard Inc,1212,515000,M,1,S,40.46,0
3021,AVGO,Broadcom Ltd,3213,513000,M,3,S,203.94,0
3022,BBBY,Bed Bath & Beyond Inc,1114,453000,M,1,B,39.92,0
3023,BIDU,Baidu Inc,2215,491000,M,2,S,173.93,0
3024,BIIB,Biogen Inc,2216,841000,M,2,S,282.09,0
3025,BMRN,Biomarin Pharmaceutical Inc,3117,216000,M,3,B,88.91,100
3026,CA,CA Inc,1218,378000,M,1,S,31.2,0
3027,CELG,Celgene Corp,1119,941000,M,1,B,119.33,0
3028,CERN,Cerner Corp,2220,963000,M,2,S,53.95,0
3029,CHKP,Check Point Software Technologies Ltd,2221,335000,M,2,S,98.34,100
3030,CHTR,Charter Communications Inc,1122,333000,M,1,B,327.06,100
3031,CMCSA,Comcast Corp,3223,662000,M,3,S,82.03,0
3032,COST,Costco Wholesale Corp,1224,671000,M,1,S,161.97,100
3033,CSCO,Cisco Systems Inc,1225,499000,M,1,S,30.96,0
3034,CSX,CSX Corp,2126,352000,M,2,B,47.38,50
3035,CTRP,Ctrip.Com International Ltd,2127,469000,M,2,B,43.1,0
3036,CTSH,Cognizant Technology Solutions Corp,2128,745000,M,2,B,52.77,0
3037,CTXS,Citrix Systems Inc,1129,223000,M,1,B,67.83,0
3038,DISCA,Discovery Communications Inc,1130,113000,M,1,B,32.46,0
3039,DISCK,Discovery Communications Inc,2231,676000,M,2,S,27.15,0
3040,DISH,DISH Network Corp,3232,430000,M,3,S,61.39,0
3041,DLTR,Dollar Tree Inc,1133,199000,M,1,B,76.44,50
3042,EA,Electronic Arts,3134,286000,M,3,B,83.25,50
3043,EBAY,eBay Inc,1235,823000,M,1,S,32.37,0
3044,ESRX,Express Scripts Holding Co,2136,763000,M,2,B,69.05,0
3045,EXPE,Expedia Inc,1137,461000,M,1,B,117.91,0
3046,FAST,Fastenal Co,1138,885000,M,1,B,49.73,0
3047,FB,Facebook,2239,148000,M,2,S,133.43,50
3048,FISV,Fiserv Inc,3140,419000,M,3,B,105.5,0
3049,FOX,21st Century Fox Class B,1141,917000,M,1,B,31.48,50
3050,FOXA,21st Century Fox Class A,2142,637000,M,2,B,31.75,0
3051,GILD,Gilead Sciences Inc,1143,666000,M,1,B,72.57,0
3052,GOOG,Alphabet Class C,2244,437000,M,2,S,789.71,0
